order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_zip_code_prefix,seller_city,seller_state
9ac4df93702b3a7d40156ef4b6c81417,a2f0e5f633e77e713c7e49a836876c78,delivered,5/7/2017 14:23,5/7/2017 17:34,6/7/2017 11:16,12/7/2017 17:21,25/7/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,11/7/2017 17:34,44.99,11.85,1,credit_card,1,56.84,f47345ed11637421a907f9426098703e,5,,,13/7/2017 0:00,17/7/2017 0:35,cool_stuff,58,537,2,1850,34,5,34,95de6cd75d82c25e5463531f370aa2a2,13295,itupeva,SP,9350,maua,SP
fed5e295c5412218d84f60a3d09717f4,6751d1c35a37bfc06df3bd73a8abfdd7,delivered,13/10/2017 10:59,13/10/2017 11:14,16/10/2017 18:05,19/10/2017 19:33,25/10/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,19/10/2017 12:14,48.9,11.73,1,credit_card,1,60.63,7473cf424e2e0543783db8d4ef1ae820,4,,,20/10/2017 0:00,23/10/2017 7:09,cool_stuff,58,537,2,1850,34,5,34,30e6832584525af7548c39b006897e34,5858,sao paulo,SP,9350,maua,SP
f37bdf37547266e7d6760e52bc87dfe3,8860eda9f0c775c17cf854564eab3418,delivered,25/7/2017 16:49,25/7/2017 17:03,26/7/2017 14:37,27/7/2017 21:34,7/8/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,31/7/2017 17:03,44.99,7.78,1,credit_card,1,2.77,1d37dd21d43d04d7b35226a84718386b,5,,"O produto foi entregue super rápido, recomendo. ",28/7/2017 0:00,29/7/2017 11:04,cool_stuff,58,537,2,1850,34,5,34,c6eefe8e9d3cd8a9ef18730a674d9add,2261,sao paulo,SP,9350,maua,SP
f37bdf37547266e7d6760e52bc87dfe3,8860eda9f0c775c17cf854564eab3418,delivered,25/7/2017 16:49,25/7/2017 17:03,26/7/2017 14:37,27/7/2017 21:34,7/8/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,31/7/2017 17:03,44.99,7.78,2,voucher,1,50,1d37dd21d43d04d7b35226a84718386b,5,,"O produto foi entregue super rápido, recomendo. ",28/7/2017 0:00,29/7/2017 11:04,cool_stuff,58,537,2,1850,34,5,34,c6eefe8e9d3cd8a9ef18730a674d9add,2261,sao paulo,SP,9350,maua,SP
ff12a8872c437666ba0b1df5812a956e,60c2cececa9f77296d64e5a4def548e6,delivered,2/8/2017 14:19,2/8/2017 14:30,4/8/2017 17:35,11/8/2017 19:34,24/8/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,8/8/2017 14:30,44.99,14.1,1,credit_card,5,59.09,460f85230adbffd91ca36e692fbf945d,5,,,12/8/2017 0:00,15/8/2017 1:42,cool_stuff,58,537,2,1850,34,5,34,e3cfa812865195deccc10fbb07f7185f,30855,belo horizonte,MG,9350,maua,SP
0c511eb6cecb1f110a807dad27440c81,915411390c6b557e49b9cf369572d189,delivered,26/9/2017 14:45,26/9/2017 15:04,28/9/2017 15:28,10/10/2017 20:36,25/10/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,2/10/2017 15:04,48.9,16.6,1,credit_card,1,65.5,8c2052115d045b89f144d3f27d55f6f0,4,,,11/10/2017 0:00,12/10/2017 18:29,cool_stuff,58,537,2,1850,34,5,34,56866c2bd443a3330747d4efa3541c6b,92020,canoas,RS,9350,maua,SP
f72af8df59fdbc3f45aeb2df4e1e9ca1,3f564a14c326f9a681d340e75246b775,delivered,18/8/2017 9:17,19/8/2017 9:24,21/8/2017 16:32,23/8/2017 15:38,31/8/2017 0:00,1,725cbfcaff95a4d43742fdf13cf43c75,3504c0cb71d7fa48d967e0e4c94d59d9,24/8/2017 9:24,48.9,11.73,1,credit_card,3,60.63,df3bde559138dc2ec2d4340e8cfbef26,5,,,24/8/2017 0:00,25/8/2017 17:37,cool_stuff,58,537,2,1850,34,5,34,88914cd8ecf222c3d2b5915960f5abb9,1421,sao paulo,SP,9350,maua,SP
1462290799412b71be32dd880eaf4e1b,220e4b027f0294fd79d2869ef67e7db6,delivered,19/8/2017 14:06,22/8/2017 4:10,23/8/2017 13:54,29/8/2017 19:35,15/9/2017 0:00,1,d7faab3fa0091d1220a8ada9cae1bab3,3504c0cb71d7fa48d967e0e4c94d59d9,28/8/2017 4:10,29.9,14.1,1,boleto,1,44,36f6f70dc5e67e8e43b109cae0e92d40,4,,É garantido e de confiança .,30/8/2017 0:00,31/8/2017 2:21,esporte_lazer,60,251,1,600,22,5,20,123ae28184c9e80638e71d40e37adc27,94130,gravatai,RS,9350,maua,SP
60d13096e69ace88a0c5b8c3805010ca,54bd7edf8250e9e67794e9df507e3720,delivered,6/11/2017 13:48,7/11/2017 7:30,10/11/2017 14:24,18/11/2017 12:21,28/11/2017 0:00,1,605050407239c811cf987c99fbabaf4d,3504c0cb71d7fa48d967e0e4c94d59d9,13/11/2017 4:26,24.9,16.11,1,boleto,1,41.01,567f7936fdc67fde7d86f36e8295fc88,5,,Tudo certo conforme descrito! Gostei muito! Recomendo!,19/11/2017 0:00,19/11/2017 16:31,brinquedos,60,562,2,700,24,6,19,581c85ba0bfacbdb3f21e5ac6fd2187a,28016,campos dos goytacazes,RJ,9350,maua,SP
5cd9658ba9e8ad15b491928fd7ec370d,cf54331ed702f203f23da3cf5a0de4d2,delivered,30/8/2017 19:43,30/8/2017 19:55,31/8/2017 18:37,4/9/2017 20:04,18/9/2017 0:00,1,605050407239c811cf987c99fbabaf4d,3504c0cb71d7fa48d967e0e4c94d59d9,5/9/2017 19:55,24.9,11.85,1,credit_card,1,36.75,ed72282669dc44e0c531ff09aac82ed1,5,,,5/9/2017 0:00,6/9/2017 0:32,brinquedos,60,562,2,700,24,6,19,e1cc1be2730188040748affa422b2803,17050,bauru,SP,9350,maua,SP
a30b65719297f5afcb931bcad170cb7d,d2d82b8e87143477f9a27e005f4b87f3,delivered,31/8/2017 17:49,31/8/2017 18:05,1/9/2017 17:32,6/9/2017 18:33,19/9/2017 0:00,1,c6d0daec0037d0ac4ee036ddff197b35,3504c0cb71d7fa48d967e0e4c94d59d9,6/9/2017 18:05,48.9,13.37,1,credit_card,6,62.27,e3af9663a7385b2109c41b87bdf78b44,5,,,7/9/2017 0:00,8/9/2017 1:37,cool_stuff,56,645,2,1800,34,4,34,3c601cdf47f343edf04dbd987a837a2a,11250,bertioga,SP,9350,maua,SP
f8b3a190c48ca5261da8494b51c540bd,54ac14c3edc253de071e90f1e541bffc,delivered,5/11/2017 15:56,5/11/2017 16:10,6/11/2017 19:33,14/11/2017 22:59,28/11/2017 0:00,1,c6d0daec0037d0ac4ee036ddff197b35,3504c0cb71d7fa48d967e0e4c94d59d9,9/11/2017 16:10,48.9,17.6,1,credit_card,6,66.5,8fb1fbf8f329ea45d50a1fe7f09c3a16,5,,"Balança muito bonita, prática e confiável na sua informação do peso. ",15/11/2017 0:00,15/2/2018 19:02,cool_stuff,56,645,2,1800,34,4,34,b2ed6ed08d758a308f53dad5d0340548,28621,nova friburgo,RJ,9350,maua,SP
bea597ea1f5ff4fa02bcaf403531e944,4a2f70b7ed35b1881bab73d2be8d440c,delivered,20/10/2017 22:34,20/10/2017 22:49,23/10/2017 19:48,24/10/2017 22:43,1/11/2017 0:00,1,c6d0daec0037d0ac4ee036ddff197b35,3504c0cb71d7fa48d967e0e4c94d59d9,25/10/2017 22:49,48.9,11.73,1,voucher,1,60.63,e6fed61d37e68c9ed81e1095a5bafe82,5,,,25/10/2017 0:00,2/11/2017 22:32,cool_stuff,56,645,2,1800,34,4,34,9a6d3775ed3c4dc33243faf14264f1a9,12941,atibaia,SP,9350,maua,SP
bdfdaf0cec4a3710b0c2a0c91cddaa56,b4a8ee40d78cd04d9a9d2a3f1ce9a96e,delivered,15/10/2017 15:15,15/10/2017 15:28,17/10/2017 16:34,24/10/2017 17:15,7/11/2017 0:00,1,c6d0daec0037d0ac4ee036ddff197b35,3504c0cb71d7fa48d967e0e4c94d59d9,19/10/2017 15:28,48.9,17.6,1,credit_card,3,66.5,aab5e09b2e51fb5b757db9cd7203cbd4,5,,,25/10/2017 0:00,2/11/2017 12:53,cool_stuff,56,645,2,1800,34,4,34,8f59de9bf83de25956e61deace67e77a,39200,corinto,MG,9350,maua,SP
0010b2e5201cc5f1ae7e9c6cc8f5bd00,57ef317d4818cb42680fc9dfd13867ce,delivered,11/9/2017 17:39,11/9/2017 18:04,12/9/2017 17:02,23/9/2017 13:21,27/9/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,15/9/2017 18:04,48.9,16.6,1,credit_card,3,65.5,f55e59915a07435c3615737a15470d96,5,,,24/9/2017 0:00,24/9/2017 18:35,cool_stuff,53,537,2,1800,34,5,34,e883f26917e2095c439f70c2cf8c914b,22461,rio de janeiro,RJ,9350,maua,SP
44905b3e611d2f738de87a2cca4961b2,93a705448fbbe8d2c10f151c0510cd0c,delivered,6/8/2017 21:03,6/8/2017 21:15,7/8/2017 15:12,14/8/2017 19:36,29/8/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,10/8/2017 21:15,44.49,15.1,1,credit_card,5,59.59,680e321f8d204094a1cbd8f850c7ede5,5,,muito bom!,15/8/2017 0:00,16/8/2017 3:18,cool_stuff,53,537,2,1800,34,5,34,1bbae4260b7887325fccae14a592c130,39100,diamantina,MG,9350,maua,SP
0d9a4836459b4ededef3b8dfd7978d3b,ca6a166e2e426cd1120c7929a257408f,delivered,24/7/2017 11:20,26/7/2017 2:23,26/7/2017 14:57,31/7/2017 19:21,11/8/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,1/8/2017 2:23,44.49,11.85,1,boleto,1,56.34,657037421f5163deca988b34ed8dd52f,5,,"Muito rápido, entregou antes do prazo e tudo certo.
",1/8/2017 0:00,2/8/2017 0:38,cool_stuff,53,537,2,1800,34,5,34,4c0a51f04c6f491f080bcdf3baf7eff8,11920,iguape,SP,9350,maua,SP
a5eb6930340dbd674f7f881269ce9579,cc908e0395e8cfbdaee7e977c033746b,delivered,3/8/2017 14:11,3/8/2017 15:15,4/8/2017 13:23,12/8/2017 14:20,23/8/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,9/8/2017 15:15,44.49,11.85,1,credit_card,1,56.34,28b5d329b2872e369e5ecd1aad4dff9d,5,,Entregue antes do prazo e produto de acordo com as informações que constam no site.,13/8/2017 0:00,13/8/2017 22:06,cool_stuff,53,537,2,1800,34,5,34,1d2c9a902da6feeba78ac9a3b3a7be35,13607,araras,SP,9350,maua,SP
5c63162ff15f6e39ca02c3dbc82ecf65,d27812f504d4415e126b6fba33f631d0,delivered,13/10/2017 22:30,13/10/2017 22:45,16/10/2017 18:05,17/10/2017 14:03,25/10/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,18/10/2017 23:45,48.9,11.73,2,voucher,1,50,acbd8781f4238e4b4d0a274c413e44b2,5,,,18/10/2017 0:00,20/10/2017 15:13,cool_stuff,53,537,2,1800,34,5,34,86d44b3d6ff74b91728c42119904188d,8780,mogi das cruzes,SP,9350,maua,SP
5c63162ff15f6e39ca02c3dbc82ecf65,d27812f504d4415e126b6fba33f631d0,delivered,13/10/2017 22:30,13/10/2017 22:45,16/10/2017 18:05,17/10/2017 14:03,25/10/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,18/10/2017 23:45,48.9,11.73,1,credit_card,1,10.63,acbd8781f4238e4b4d0a274c413e44b2,5,,,18/10/2017 0:00,20/10/2017 15:13,cool_stuff,53,537,2,1800,34,5,34,86d44b3d6ff74b91728c42119904188d,8780,mogi das cruzes,SP,9350,maua,SP
9130f021ebec02fff9a8bf9e04e8101a,63c9751cfa889ceb6f4478eb55959415,delivered,5/7/2017 9:53,5/7/2017 17:41,6/7/2017 11:16,7/7/2017 21:25,18/7/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,11/7/2017 17:31,44.49,7.78,1,credit_card,2,52.27,4c12fe0de0e0fe72c1cf6904231d45d6,5,,,8/7/2017 0:00,9/7/2017 14:47,cool_stuff,53,537,2,1800,34,5,34,e0c771120076aeef2cc5f6ad7e19477c,13308,itu,SP,9350,maua,SP
e7bb8b6a68e9a70258374f9993b47de7,c902c60532cb6ca611138f5348580a3d,delivered,4/8/2017 15:58,4/8/2017 16:15,5/8/2017 14:07,9/8/2017 18:23,24/8/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,10/8/2017 16:15,44.49,11.85,1,credit_card,4,56.34,73011c845683e7d51fba325f983c7c1c,5,,,10/8/2017 0:00,11/8/2017 11:11,cool_stuff,53,537,2,1800,34,5,34,9963ec44886d2cd7cfc327c78d714aa1,15040,sao jose do rio preto,SP,9350,maua,SP
e55fb3457f263ce9c93e88a934d7cc17,f185f0c103eaf4cdb003c5fd33d29a9c,delivered,6/9/2017 9:52,6/9/2017 10:05,8/9/2017 16:14,16/9/2017 16:19,19/9/2017 0:00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,13/9/2017 10:05,48.9,11.73,1,credit_card,2,60.63,c11831da09c607f8870fe82d609db9b6,5,,produto chegou dentro do prazo e em ótimas condições. fiquei bastante satisfeita,17/9/2017 0:00,19/9/2017 21:05,cool_stuff,53,537,2,1800,34,5,34,082d6b71dce3485197b2204a0462acff,13186,hortolandia,SP,9350,maua,SP
